period,period_date,year,quarter,sidra_period_code,sidra_period_label,uf,state_abbrev,state_name,macroregion,pnadc_population,pnadc_population_original_unit,unemployment_rate_pnadc,labor_income_real_pnadc,informality_rate_pnadc,formalization_rate_pnadc,income_variable_used,population_concept,formalization_rule,source_system
2024Q4,2024-10-01,2024,4,202404,4 trimestre 2024,28,SE,Sergipe,Northeast,1834000,Mil pessoas,0.084,2769,0.493,0.507,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2024Q4,2024-10-01,2024,4,202404,4 trimestre 2024,35,SP,Sao Paulo,Southeast,38449000,Mil pessoas,0.059000000000000004,4574,0.303,0.6970000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2024Q4,2024-10-01,2024,4,202404,4 trimestre 2024,17,TO,Tocantins,North,1255000,Mil pessoas,0.051,3149,0.42,0.5800000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,12,AC,Acre,North,654000,Mil pessoas,0.08199999999999999,2928,0.461,0.5389999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,27,AL,Alagoas,Northeast,2538000,Mil pessoas,0.09,2768,0.462,0.538,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,13,AM,Amazonas,North,3202000,Mil pessoas,0.1,2696,0.532,0.46799999999999997,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,16,AP,Amapa,North,605000,Mil pessoas,0.086,3209,0.44,0.56,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,29,BA,Bahia,Northeast,12180000,Mil pessoas,0.111,2432,0.525,0.475,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,23,CE,Ceara,Northeast,7559000,Mil pessoas,0.08,2468,0.527,0.473,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,53,DF,Distrito Federal,Center-West,2462000,Mil pessoas,0.092,6489,0.28300000000000003,0.717,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,32,ES,Espirito Santo,Southeast,3352000,Mil pessoas,0.04,3816,0.376,0.624,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,52,GO,Goias,Center-West,5987000,Mil pessoas,0.053,3679,0.353,0.647,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,21,MA,Maranhao,Northeast,5442000,Mil pessoas,0.081,2222,0.583,0.41700000000000004,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,31,MG,Minas Gerais,Southeast,17612000,Mil pessoas,0.057,3527,0.358,0.642,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,50,MS,Mato Grosso do Sul,Center-West,2275000,Mil pessoas,0.04,4079,0.305,0.6950000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,51,MT,Mato Grosso,Center-West,2982000,Mil pessoas,0.035,3993,0.353,0.647,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,15,PA,Para,North,6743000,Mil pessoas,0.087,2692,0.5770000000000001,0.42299999999999993,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,25,PB,Paraiba,Northeast,3298000,Mil pessoas,0.087,2732,0.511,0.489,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,26,PE,Pernambuco,Northeast,7671000,Mil pessoas,0.11599999999999999,3041,0.478,0.522,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,22,PI,Piaui,Northeast,2705000,Mil pessoas,0.102,2854,0.545,0.45499999999999996,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,41,PR,Parana,South,9698000,Mil pessoas,0.04,4239,0.317,0.683,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,33,RJ,Rio de Janeiro,Southeast,14489000,Mil pessoas,0.09300000000000001,4610,0.37200000000000005,0.6279999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,24,RN,Rio Grande do Norte,Northeast,2869000,Mil pessoas,0.099,3130,0.418,0.5820000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,11,RO,Rondonia,North,1397000,Mil pessoas,0.031,3266,0.483,0.517,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,14,RR,Roraima,North,480000,Mil pessoas,0.075,3488,0.44,0.56,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,43,RS,Rio Grande do Sul,South,9319000,Mil pessoas,0.053,4286,0.312,0.688,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,42,SC,Santa Catarina,South,6666000,Mil pessoas,0.03,4532,0.253,0.747,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,28,SE,Sergipe,Northeast,1847000,Mil pessoas,0.09300000000000001,2850,0.49700000000000005,0.5029999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,35,SP,Sao Paulo,Southeast,38479000,Mil pessoas,0.063,4688,0.293,0.7070000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q1,2025-01-01,2025,1,202501,1 trimestre 2025,17,TO,Tocantins,North,1252000,Mil pessoas,0.064,3321,0.413,0.587,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,12,AC,Acre,North,653000,Mil pessoas,0.073,2572,0.466,0.534,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,27,AL,Alagoas,Northeast,2534000,Mil pessoas,0.075,2599,0.452,0.548,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,13,AM,Amazonas,North,3226000,Mil pessoas,0.077,2453,0.521,0.479,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,16,AP,Amapa,North,612000,Mil pessoas,0.069,3145,0.434,0.5660000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,29,BA,Bahia,Northeast,12210000,Mil pessoas,0.091,2226,0.523,0.477,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,23,CE,Ceara,Northeast,7536000,Mil pessoas,0.066,2394,0.51,0.49,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,53,DF,Distrito Federal,Center-West,2477000,Mil pessoas,0.087,6169,0.284,0.716,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,32,ES,Espirito Santo,Southeast,3366000,Mil pessoas,0.031,3586,0.382,0.618,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,52,GO,Goias,Center-West,6051000,Mil pessoas,0.044000000000000004,3507,0.35,0.65,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,21,MA,Maranhao,Northeast,5449000,Mil pessoas,0.066,2175,0.562,0.43799999999999994,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,31,MG,Minas Gerais,Southeast,17651000,Mil pessoas,0.04,3289,0.365,0.635,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,50,MS,Mato Grosso do Sul,Center-West,2300000,Mil pessoas,0.028999999999999998,3615,0.32,0.6799999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,51,MT,Mato Grosso,Center-West,2986000,Mil pessoas,0.027999999999999997,3674,0.355,0.645,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,15,PA,Para,North,6748000,Mil pessoas,0.069,2583,0.5589999999999999,0.44100000000000006,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,25,PB,Paraiba,Northeast,3312000,Mil pessoas,0.07,2461,0.504,0.496,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,26,PE,Pernambuco,Northeast,7691000,Mil pessoas,0.10400000000000001,2803,0.475,0.525,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,22,PI,Piaui,Northeast,2714000,Mil pessoas,0.085,2467,0.518,0.482,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,41,PR,Parana,South,9720000,Mil pessoas,0.038,3928,0.319,0.681,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,33,RJ,Rio de Janeiro,Southeast,14520000,Mil pessoas,0.081,4334,0.376,0.624,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,24,RN,Rio Grande do Norte,Northeast,2887000,Mil pessoas,0.075,2969,0.395,0.605,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,11,RO,Rondonia,North,1392000,Mil pessoas,0.023,3236,0.47700000000000004,0.5229999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,14,RR,Roraima,North,486000,Mil pessoas,0.059000000000000004,3223,0.41600000000000004,0.584,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,43,RS,Rio Grande do Sul,South,9337000,Mil pessoas,0.043,4002,0.311,0.6890000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,42,SC,Santa Catarina,South,6700000,Mil pessoas,0.022000000000000002,4177,0.247,0.753,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,28,SE,Sergipe,Northeast,1836000,Mil pessoas,0.081,2603,0.491,0.509,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,35,SP,Sao Paulo,Southeast,38441000,Mil pessoas,0.051,4355,0.292,0.708,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q2,2025-04-01,2025,2,202502,2 trimestre 2025,17,TO,Tocantins,North,1247000,Mil pessoas,0.053,3176,0.415,0.585,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,12,AC,Acre,North,661000,Mil pessoas,0.07400000000000001,2924,0.456,0.544,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,27,AL,Alagoas,Northeast,2538000,Mil pessoas,0.077,2542,0.45899999999999996,0.541,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,13,AM,Amazonas,North,3220000,Mil pessoas,0.076,2657,0.515,0.485,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,16,AP,Amapa,North,621000,Mil pessoas,0.087,3213,0.45,0.55,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,29,BA,Bahia,Northeast,12167000,Mil pessoas,0.085,2316,0.515,0.485,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,23,CE,Ceara,Northeast,7557000,Mil pessoas,0.064,2427,0.511,0.489,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,53,DF,Distrito Federal,Center-West,2491000,Mil pessoas,0.08,6490,0.26899999999999996,0.7310000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,32,ES,Espirito Santo,Southeast,3372000,Mil pessoas,0.026000000000000002,3502,0.387,0.613,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,52,GO,Goias,Center-West,6083000,Mil pessoas,0.045,3678,0.34700000000000003,0.653,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,21,MA,Maranhao,Northeast,5494000,Mil pessoas,0.061,2226,0.57,0.43000000000000005,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,31,MG,Minas Gerais,Southeast,17699000,Mil pessoas,0.040999999999999995,3276,0.37200000000000005,0.6279999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,50,MS,Mato Grosso do Sul,Center-West,2288000,Mil pessoas,0.028999999999999998,3676,0.311,0.6890000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,51,MT,Mato Grosso,Center-West,3004000,Mil pessoas,0.023,3928,0.342,0.6579999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,15,PA,Para,North,6740000,Mil pessoas,0.065,2485,0.565,0.43500000000000005,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,25,PB,Paraiba,Northeast,3321000,Mil pessoas,0.07,2647,0.489,0.511,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,26,PE,Pernambuco,Northeast,7680000,Mil pessoas,0.1,2702,0.47600000000000003,0.524,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,22,PI,Piaui,Northeast,2710000,Mil pessoas,0.075,2517,0.527,0.473,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,41,PR,Parana,South,9724000,Mil pessoas,0.035,4119,0.306,0.694,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,33,RJ,Rio de Janeiro,Southeast,14486000,Mil pessoas,0.075,4255,0.374,0.626,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,24,RN,Rio Grande do Norte,Northeast,2873000,Mil pessoas,0.075,2933,0.42,0.5800000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,11,RO,Rondonia,North,1389000,Mil pessoas,0.026000000000000002,3273,0.45,0.55,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,14,RR,Roraima,North,494000,Mil pessoas,0.047,3429,0.406,0.594,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,43,RS,Rio Grande do Sul,South,9354000,Mil pessoas,0.040999999999999995,3930,0.313,0.687,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,42,SC,Santa Catarina,South,6750000,Mil pessoas,0.023,4294,0.249,0.751,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,28,SE,Sergipe,Northeast,1840000,Mil pessoas,0.077,2945,0.475,0.525,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,35,SP,Sao Paulo,Southeast,38601000,Mil pessoas,0.052000000000000005,4329,0.293,0.7070000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q3,2025-07-01,2025,3,202503,3 trimestre 2025,17,TO,Tocantins,North,1254000,Mil pessoas,0.038,3208,0.419,0.581,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q4,2025-10-01,2025,4,202504,4 trimestre 2025,12,AC,Acre,North,667000,Mil pessoas,0.064,3045,0.45,0.55,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q4,2025-10-01,2025,4,202504,4 trimestre 2025,27,AL,Alagoas,Northeast,2548000,Mil pessoas,0.08,2666,0.446,0.554,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q4,2025-10-01,2025,4,202504,4 trimestre 2025,13,AM,Amazonas,North,3204000,Mil pessoas,0.073,2794,0.516,0.484,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
2025Q4,2025-10-01,2025,4,202504,4 trimestre 2025,16,AP,Amapa,North,629000,Mil pessoas,0.084,3516,0.425,0.575,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT
